id,latitude,longitude,cluster
26001867,39.963291,32.590537,80
26002047,39.9578215,32.5969138,331
26002049,39.9619798,32.5781866,182
26002051,39.9718156,32.787346,95
26002183,39.9620246,32.6973386,94
26002189,39.941876,32.5850818,226
26002190,39.9706574,32.5829999,48
26002218,39.9496091,32.6158006,88
26002385,39.950695,32.7266077,53
26002812,39.950729,32.574854,165
26002815,39.964247,32.5892211,80
26002924,39.9410266,32.5652718,158
26003058,39.99326689999999,32.5633523,2
26003069,39.956077,32.616545,103
26003074,39.9530669,32.5860191,135
26003320,39.9546515,32.5722184,109
26003324,39.9467177,32.6547194,16
26003325,39.9707719,32.57641,69
26003328,39.950171,32.559246,312
26003332,39.9681308,32.5941917,56
26003605,39.9532674,32.5980683,63
26003820,40.0240343,32.5231308,65
26003952,39.944273,32.6357736,234
26004138,39.99132590000001,32.8562088,93
26004153,39.9490365,32.634093,212
26005104,39.9890268,32.8601936,134
26005587,39.9012537,32.8552056,306
26005961,39.9829295,32.5777889,85
26005995,39.983283,32.56829,126
26005996,39.9321525,32.6116598,72
26005998,39.9533121,32.612374,103
26006001,39.9461369,32.6459654,58
26006011,40.0149103,32.5172847,5
26006012,39.7581016,32.8066164,292
26006021,39.9671067,32.6008267,42
26006029,39.960918,32.577196,182
26006030,39.978543,32.600701,26
26006034,40.0204805,32.5344456,12
26006036,39.9556311,32.573568,109
26006037,39.9333635,32.8597419,199
26006038,39.9596515,32.5825473,156
26006040,39.9573239,32.5774868,132
26006042,40.008528,32.516564,27
26006043,39.998078,32.872488,139
26006054,39.9526755,32.6286592,162
26006058,39.957157,32.5824594,156
26006060,40.0140001,32.8097661,219
26006063,39.9833053,32.82994060000001,45
26006064,39.9484759,32.6358015,212
26006068,39.9446477,32.6634742,22
26006069,40.0349746,32.7675086,251
26006076,39.9697799,32.5564078,271
26006078,39.8870983,32.6362231,333
26006081,40.015192,32.534674,34
26006083,39.9537675,32.7589733,327
26006088,40.0079494,32.8543127,164
26006093,39.9490878,32.5736171,165
